FID	IID	phenotype_sim	genetic_score	error_term
HG01092	HG01092	0.05700891221628093	-0.05117209712043405	0.10818100933671498
HG01094	HG01094	-0.09857600817126458	0.030875569768249976	-0.12945157793951456
HG01095	HG01095	-0.8110242635496816	-1.011921061744215	0.20089679819453338
HG01097	HG01097	0.010420151089502089	0.18459459273144604	-0.17417444164194396
HG01098	HG01098	0.06279578518111922	0	0.06279578518111922
HG01101	HG01101	-0.273902839860701	-0.45447212789324104	0.18056928803254002
HG01102	HG01102	-0.21769653234362976	-0.14711492098867893	-0.07058161135495084
HG01104	HG01104	0.4967538333234816	0.43935538186924533	0.05739845145423629
HG01105	HG01105	0.2621445147238153	0.1491187612176873	0.11302575350612798
HG01107	HG01107	-0.10599210905620263	-0.11163582527078691	0.00564371621458429
HG01108	HG01108	-0.23466573007440023	-0.21608729718718678	-0.018578432887213447
HG01110	HG01110	0.29036167875269714	0.1346478104242124	0.15571386832848474
HG01111	HG01111	0.039463616565017456	-0.10711333646904678	0.14657695303406423
HG01112	HG01112	0.38401832405696573	0.11612905012443663	0.2678892739325291
HG01113	HG01113	0.48885152655517494	0.4290699630859308	0.059781563469244105
HG01119	HG01119	0.27225634952572225	0.1574056374374777	0.11485071208824456
HG01121	HG01121	-0.05954278010304412	-0.18682817954104392	0.1272853994379998
HG01122	HG01122	0.08956395046010168	0.19191838721744714	-0.10235443675734546
HG01124	HG01124	-0.24005786565423126	0.023342237179167558	-0.2634001028333988
HG01125	HG01125	-0.11019636228693146	-0.1672142595751211	0.05701789728818964
HG01130	HG01130	-0.2337369021792955	-0.35452885761624203	0.12079195543694654
HG01131	HG01131	-0.20671171032960864	-0.13438107962720097	-0.07233063070240767
HG01133	HG01133	0.32598030627474073	0.18459459273144604	0.14138571354329468
HG01134	HG01134	-0.010526857743819423	-0.05658214399591088	0.04605528625209146
HG01136	HG01136	0.05422768676809217	-0.07766827655723318	0.13189596332532535
HG01137	HG01137	0.006065483924835507	0.019416731200180948	-0.013351247275345441
HG01139	HG01139	0.20710620335811164	0.15613063464406876	0.050975568714042865
HG01140	HG01140	-0.39749598270221465	-0.2694689247524366	-0.128027057949778
HG01142	HG01142	-0.11308803195928516	-0.08384988715406508	-0.029238144805220086
HG01148	HG01148	0.19343476206712543	0.23531300598743837	-0.04187824392031295
HG01149	HG01149	-0.06943157413627044	-0.027188955293968337	-0.0422426188423021
HG01161	HG01161	-0.4197676778834979	-0.20560579502489418	-0.21416188285860374
HG01162	HG01162	-0.0528757222781878	-0.04363876453135162	-0.009236957746836178
HG01164	HG01164	-0.3014998158980288	-0.3628354280197527	0.06133561212172387
HG01167	HG01167	-0.031334375631334475	0.05413901908323169	-0.08547339471456616
HG01168	HG01168	-0.42993658127745266	-0.37768110206816347	-0.05225547920928919
HG01170	HG01170	-0.017084685455933113	-0.10711333646904678	0.09002865101311366
HG01171	HG01171	0.23648360604326685	0.24265911779366434	-0.006175511750397498
HG01173	HG01173	0.41226840025551253	0.38284095322014766	0.02942744703536488
HG01174	HG01174	0.020812664373405954	-0.003925505978986624	0.024738170352392577
HG01176	HG01176	0.21645133291803148	0.1793940839590505	0.03705724895898098
HG01177	HG01177	-0.1307436741435683	-0.2101818035356701	0.07943812939210178
HG01182	HG01182	-0.9067574821351954	-0.9078782348276582	0.0011207526924627577
HG01183	HG01183	-0.04086142984581754	-0.00413504408206794	-0.0367263857637496
HG01187	HG01187	-1.0948529597304764	-0.9443797221872956	-0.15047323754318065
HG01188	HG01188	-0.43618445491203167	-0.4658766789594665	0.02969222404743481
HG01190	HG01190	-0.01853696242076147	-0.07992438117507844	0.06138741875431697
HG01191	HG01191	0.005648250321934424	-0.04883927330374717	0.05448752362568159
HG01197	HG01197	-0.5184722221231807	-0.38773416690528395	-0.13073805521789672
HG01198	HG01198	0.17397701962745063	0.05392948098015038	0.12004753864730025
HG01200	HG01200	-0.24723928461772054	-0.1144371309550479	-0.13280215366267265
HG01204	HG01204	-0.2141231615426743	-0.08335202308371666	-0.13077113845895766
HG01205	HG01205	-0.2546439712713159	-0.38020083431620155	0.12555686304488564
HG01241	HG01241	-0.8690114764227007	-0.8030778178246691	-0.06593365859803156
HG01242	HG01242	-0.6444571329219929	-0.4843575703445822	-0.16009956257741068
HG01247	HG01247	-0.14288970921614488	-0.10690379836596547	-0.0359859108501794
HG01248	HG01248	0.1009265052411917	0.05806452506221831	0.042861980178973386
HG01250	HG01250	-0.10464230029995691	-0.1649683234281838	0.06032602312822688
HG01251	HG01251	-0.0029498838983931398	-0.009126014751382173	0.006176130852989034
HG01253	HG01253	-0.3248055568618102	-0.26053263784851877	-0.0642729190132914
HG01254	HG01254	-0.31890793171684273	-0.24460360314697027	-0.07430432856987244
HG01256	HG01256	-0.11171228793077889	-0.12356314570643007	0.01185085777565117
HG01257	HG01257	0.07494254635211628	0.023551775282248853	0.05139077106986742
HG01259	HG01259	0.06412018633476783	-0.07317938571795819	0.13729957205272603
HG01260	HG01260	-0.2520402106484795	-0.3019019301398657	0.04986171949138621
HG01269	HG01269	0.06094708560280238	0.05000397500116377	0.010943110601638613
HG01271	HG01271	-0.027171455974395388	-0.08384988715406508	0.05667843117966969
HG01272	HG01272	-0.03735083822496791	-0.08120129532917635	0.043850457104208436
HG01275	HG01275	-0.09956811152870401	-0.009126014751382173	-0.09044209677732185
HG01277	HG01277	-0.1586755810695201	0.023551775282248853	-0.18222735635176895
HG01280	HG01280	-0.08071724285735159	0.018351266509853303	-0.09906850936720489
HG01281	HG01281	-0.22311020802968243	-0.20538898415397855	-0.01772122387570389
HG01284	HG01284	-0.8871926206851009	-0.8592107251344714	-0.02798189555062941
HG01286	HG01286	-0.09780866814419735	-0.12992284591309725	0.032114177768899896
HG01302	HG01302	-0.12623172746045028	-0.08741537262778726	-0.03881635483266302
HG01303	HG01303	-0.053835809083588405	-0.03182343111839148	-0.022012377965196922
HG01305	HG01305	-0.33439660130748816	-0.27990331845358013	-0.05449328285390801
HG01308	HG01308	-0.8333452274754216	-1.0056560184422414	0.17231079096681975
HG01311	HG01311	-0.7784873160256662	-0.7354552235454319	-0.04303209248023433
HG01312	HG01312	-0.12360520070403623	-0.027188955293968337	-0.0964162454100679
HG01323	HG01323	-0.0016889326236279312	-0.08384988715406508	0.08216095453043715
HG01325	HG01325	-0.8458072280704582	-0.7106981845223345	-0.13510904354812367
HG01326	HG01326	0.05482649815023023	0.10873443392338225	-0.05390793577315202
HG01334	HG01334	-0.3457295631574979	-0.22193189538083974	-0.12379766777665818
HG01341	HG01341	-0.30200662736939676	-0.34267048821784557	0.04066386084844878
HG01342	HG01342	0.11940310372442428	-0.015559589909389653	0.13496269363381394
HG01344	HG01344	-0.09157758056587323	-0.08384988715406508	-0.007727693411808144
HG01345	HG01345	-0.3694954356582189	-0.3163603456070414	-0.053135090051177516
HG01348	HG01348	-1.099687793439888	-0.993652913114056	-0.10603488032583207
HG01350	HG01350	-0.0709311276356844	-0.19948107320815328	0.12854994557246888
HG01351	HG01351	0.22617519277309306	0.21667703659040857	0.009498156182684493
HG01353	HG01353	-0.08789808649529902	-0.10690379836596547	0.01900571187066645
HG01354	HG01354	-0.014464750383680718	0.05806452506221831	-0.07252927544589903
HG01356	HG01356	-0.006242478295951148	0.0902150976238772	-0.09645757591982834
HG01357	HG01357	0.17728261960594566	0.13385386215522882	0.04342875745071685
HG01359	HG01359	-0.11225108135001031	-0.17435545783955597	0.06210437648954566
HG01360	HG01360	0.20041267119618933	0.3117242622654885	-0.11131159106929918
HG01362	HG01362	0.09645558786643128	0.014216222427785391	0.08223936543864589
HG01363	HG01363	-0.04782510200126012	-0.020584853319451202	-0.027240248681808917
HG01365	HG01365	-0.12497488806071848	-0.05117209712043405	-0.07380279094028443
HG01366	HG01366	0.08156990130656437	0.040001584519632136	0.041568316786932236
HG01369	HG01369	-0.06453002587186565	0.04893851031083614	-0.11346853618270179
HG01372	HG01372	-0.3218802359752129	-0.22181290357839317	-0.10006733239681974
HG01374	HG01374	-0.10538672888266659	-0.2622718696249649	0.1568851407422983
HG01375	HG01375	-0.09531161793139588	-0.18305258492473514	0.08774096699333926
HG01377	HG01377	-0.3844018616750233	-0.34211938059888786	-0.0422824810761355
HG01378	HG01378	0.3202441956839813	0.4549528202274814	-0.13470862454350008
HG01383	HG01383	-0.10263490979265147	0.04140517772175373	-0.1440400875144052
HG01384	HG01384	0.3154284491086185	0.24265911779366434	0.07276933131495417
HG01389	HG01389	0.07112936738933508	0.05806452506221831	0.013064842327116766
HG01390	HG01390	-0.001664106739206167	0.15613063464406876	-0.15779474138327493
HG01392	HG01392	0.20467851365505757	0.1793940839590505	0.025284429696007072
HG01393	HG01393	-0.33974109922787193	-0.3588080673012882	0.019066968073416266
HG01395	HG01395	-0.22988199833196676	-0.17770216478966178	-0.05217983354230499
HG01396	HG01396	-0.09446452196988128	-0.3020673973136581	0.20760287534377683
HG01398	HG01398	-0.5546702867470766	-0.5068522112909704	-0.04781807545610631
HG01402	HG01402	0.183134516917259	0.34049950632033865	-0.15736498940307966
HG01403	HG01403	0.3583596873656194	0.29911051155067975	0.05924917581493963
HG01405	HG01405	0.07525681151574332	0.15861251152819025	-0.08335570001244694
HG01412	HG01412	-0.11360859571496834	-0.07422600833233445	-0.039382587382633893
HG01413	HG01413	0.2307878133842764	0.29911051155067975	-0.06832269816640334
HG01414	HG01414	-0.2726411719313006	-0.24489270460326223	-0.027748467328038352
HG01431	HG01431	-0.13168508852475264	-0.08384988715406508	-0.04783520137068757
HG01432	HG01432	0.0694832111212642	0.1286533533828333	-0.059170142261569095
HG01435	HG01435	-0.866662132079062	-0.7489697466138752	-0.11769238546518682
HG01437	HG01437	0.3464900781606568	0.25390841825865207	0.09258165990200473
HG01438	HG01438	-0.47978506727097164	-0.49339138687355444	0.013606319602582803
HG01440	HG01440	-0.42639129266662695	-0.39406102586850755	-0.03233026679811938
HG01441	HG01441	0.11327625578053266	-0.1356782699702308	0.24895452575076346
HG01443	HG01443	0.07880935365420273	0.05413901908323169	0.024670334570971047
HG01444	HG01444	0.045671255303563835	0.12132955889683217	-0.07565830359326833
HG01447	HG01447	0.44883008321626267	0.29911051155067975	0.14971957166558292
HG01455	HG01455	-0.5208808406476603	-0.5892269553442019	0.06834611469654164
HG01456	HG01456	-0.17293433018931725	-0.27322384378639986	0.1002895135970826
HG01459	HG01459	0.07002862489217776	0.018351266509853303	0.05167735838232445
HG01461	HG01461	0.04392714568098831	0.06355335980188098	-0.019626214120892674
HG01462	HG01462	-0.10498713541772198	-0.14711492098867893	0.04212778557095695
HG01464	HG01464	-0.04266333601301571	-0.02578536209184676	-0.016877973921168955
HG01465	HG01465	0.010562270077216648	0.05806452506221831	-0.047502254985001664
HG01468	HG01468	0.18679611473419816	0.24265911779366434	-0.05586300305946617
HG01471	HG01471	0.08483455913774623	-0.014256880048196752	0.09909143918594299
HG01474	HG01474	0.11182987034153508	0.11612905012443663	-0.004299179782901547
HG01479	HG01479	0.14468642222893668	-0.021859856112860135	0.1665462783417968
HG01485	HG01485	-0.09429382985966389	-0.06719053981360049	-0.027103290046063405
HG01486	HG01486	0.3828912982580032	0.12132955889683217	0.26156173936117105
HG01488	HG01488	-0.5714966159912526	-0.6004926372319459	0.028996021240693382
HG01489	HG01489	0.1868138797789457	0.18854598852340132	-0.0017321087444556215
HG01491	HG01491	-0.08333825249880104	-0.03959637109655885	-0.043741881402242194
HG01492	HG01492	-0.13035193975800902	-0.17040740646189073	0.04005546670388173
HG01494	HG01494	0.31263970577394384	0.1286533533828333	0.18398635239111052
HG01495	HG01495	-0.1645533900692734	-0.16889382940717046	0.004340439337897064
HG01497	HG01497	-0.2686400276336778	-0.43919689569156617	0.1705568680578884
HG01498	HG01498	-0.2042767838306877	-0.2357666898518801	0.0314899060211924
HG01500	HG01500	-0.5162763513224999	-0.5892269553442019	0.072950604021702
HG01501	HG01501	0.08459688647828596	0.01661868972005323	0.06797819675823273
HG01503	HG01503	-0.1925772520972797	-0.14060392100363972	-0.05197333109363997
HG01504	HG01504	0.2268568416024076	0.1793940839590505	0.04746275764335711
HG01506	HG01506	0.24123579853616178	0.15410973188700156	0.08712606664916023
HG01507	HG01507	-0.14612938683460203	-0.04648934418801216	-0.09964004264658985
HG01509	HG01509	-0.04552745497528496	-0.10090876532485708	0.055381310349572124
HG01510	HG01510	-0.42538847934896995	-0.2957145316817332	-0.12967394766723678
HG01512	HG01512	0.23554173835853928	0.05491058280458672	0.18063115555395257
HG01513	HG01513	-0.26302933573453635	-0.3649918227650924	0.10196248703055605
HG01515	HG01515	0.2958133148367625	0.11612905012443663	0.17968426471232588
HG01516	HG01516	0.01163122744888423	0.11612905012443663	-0.1044978226755524
HG01518	HG01518	0.1266568931427543	0.1793940839590505	-0.05273719081629618
HG01519	HG01519	-0.08062121823045643	-0.04883927330374717	-0.031781944926709264
HG01521	HG01521	-0.2012089444105422	-0.09581385009223593	-0.10539509431830628
HG01522	HG01522	-9.20209126585702e-5	-0.013275778223760408	0.013183757311101838
HG01524	HG01524	-0.07149965916801956	-0.22367526635252877	0.1521756071845092
HG01525	HG01525	0.14711679503524347	0.12132955889683217	0.0257872361384113
HG01527	HG01527	0.027506621123002506	0.1119940060423687	-0.08448738491936619
HG01528	HG01528	-0.3452382545702722	-0.2396921958308667	-0.10554605873940547
HG01530	HG01530	-0.03295714141309264	-0.046861719561275106	0.013904578148182465
HG01531	HG01531	-0.2740440305297184	-0.3286521824309602	0.054608151901241866
HG01536	HG01536	-0.4248698433860321	-0.3218265281058848	-0.10304331528014732
HG01537	HG01537	0.18175357785980603	0.19584389319643378	-0.014090315336627739
HG01550	HG01550	-0.6688946672167556	-0.8636952035361901	0.19480053631943453
HG01551	HG01551	-0.3645592602138785	-0.20517944605089725	-0.15937981416298128
HG01556	HG01556	0.18892537151912792	0.04843966286862272	0.1404857086505052
HG01565	HG01565	-0.10946662280809712	-0.10923662218265236	-2.3000062544475733e-4
HG01566	HG01566	-0.12054998353508553	-0.15104042696766556	0.030490443432580033
HG01571	HG01571	-0.15537019541002595	-0.2475077193696052	0.09213752395957926
HG01572	HG01572	-0.3410634914346062	-0.35322141712531446	0.012157925690708282
HG01577	HG01577	0.03405700837034264	-0.003925505978986624	0.03798251434932926
HG01578	HG01578	-0.033427353846217644	-0.20049696920905263	0.167069615362835
HG01583	HG01583	-0.4036984739790156	-0.3805676742610522	-0.02313079971796338
HG01586	HG01586	0.04156726561217314	0.12132955889683217	-0.07976229328465903
HG01589	HG01589	-0.4848846413510981	-0.5071044318105561	0.022219790459457975
HG01593	HG01593	0.09464544416317794	0.05806452506221831	0.03658091910095962
HG01595	HG01595	-0.3655577865850912	-0.2635951162988786	-0.10196267028621259
HG01596	HG01596	-0.15599668161160765	-0.22243146076798442	0.06643477915637677
HG01597	HG01597	0.11985420446549769	0.050213513104245065	0.06964069136125262
HG01598	HG01598	0.6541736295672781	0.5093575447681359	0.1448160847991422
HG01599	HG01599	0.07950944400935245	0.05933952785562724	0.020169916153725216
HG01600	HG01600	-0.409498323230987	-0.3956405384233222	-0.013857784807664836
HG01602	HG01602	0.3388306928632952	0.317173452093266	0.021657240770029212
HG01603	HG01603	0.29679538664619	0.12132955889683217	0.1754658277493578
HG01605	HG01605	-0.03523656438554736	-0.04883927330374717	0.013602708918199808
HG01606	HG01606	0.06114605930725557	0.03294509683037175	0.02820096247688382
HG01607	HG01607	-0.37768109196020827	-0.23865555378142744	-0.13902553817878086
HG01608	HG01608	0.2320749200717761	0.25910892703104765	-0.027034006959271547
HG01610	HG01610	-0.1308407338293769	-0.11984717783052476	-0.010993555998852132
HG01612	HG01612	0.18094654240149904	0.12132955889683217	0.05961698350466687
HG01613	HG01613	0.24074178055907514	0.16653165218885985	0.07421012837021529
HG01615	HG01615	-0.045462717805679315	-0.07427646261639897	0.02881374481071966
HG01617	HG01617	0.1322886905846906	0.25910892703104765	-0.12682023644635707
HG01618	HG01618	0.3174593439410707	0.12132955889683217	0.19612978504423856
HG01619	HG01619	0.17235981973526535	0.023551775282248853	0.14880804445301649
HG01620	HG01620	-0.09205202515654136	-0.1552335506305098	0.06318152547396845
HG01623	HG01623	0.08810264107893256	0.19584389319643378	-0.10774125211750121
HG01624	HG01624	-0.27590277977207844	-0.340084994211793	0.06418221443971457
HG01625	HG01625	-0.010242591249408593	-0.03451274977996946	0.024270158530560866
HG01626	HG01626	0.35576236420272234	0.1793940839590505	0.17636828024367185
HG01628	HG01628	-0.1392794358363876	-0.03971325855236501	-0.0995661772840226
HG01630	HG01630	0.03414396294512956	-0.07422600833233445	0.108369971277464
HG01631	HG01631	-0.5954869159302789	-0.5220364155306014	-0.07345050039967753
HG01632	HG01632	0.07320893943424103	0.09806610958185044	-0.02485717014760941
HG01668	HG01668	0.29509591808266206	0.19584389319643378	0.09925202488622828
HG01669	HG01669	0.2969774187499677	0.17546857798006388	0.12150884076990383
HG01670	HG01670	-0.07689014751056056	-0.13749104216694832	0.060600894656387766
